name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Punjab,2024-10-09,33.9,21.8,26.7,34.5,21.8,27.2,20.5,72.4,0,0,0,,0,0,27.4,13.3,319.5,1010.4,6.8,20.7,217.3,18.9,8,10,2024-10-09T06:25:17,2024-10-09T18:01:57,0.22,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-10,32.9,20.8,25.5,33.3,20.8,25.7,18.3,67.4,0,0,0,,0,0,27.7,12.6,313.3,1009.6,1.6,21.5,222.9,19.1,8,10,2024-10-10T06:25:56,2024-10-10T18:00:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-11,32.9,19.3,25.2,33.5,19.3,25.5,18.7,71.4,0,0,0,,0,0,27.4,13,323,1009.2,0.4,20.7,220.7,19,8,10,2024-10-11T06:26:36,2024-10-11T17:59:36,0.25,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-12,33.7,20.7,26.1,38.3,20.7,26.9,19.6,69.8,0,0,0,,0,0,20.9,9.7,326,1009.7,0,20.7,219.4,19,8,10,2024-10-12T06:27:15,2024-10-12T17:58:26,0.32,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-13,34.9,19.8,27,34.9,19.8,26.6,11.8,45,0,0,0,,0,0,11.5,11.5,58,1010.5,2.5,20.7,222,19.1,8,10,2024-10-13T06:27:55,2024-10-13T17:57:16,0.36,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-14,32.7,20.9,25.9,33.4,20.9,26.2,15.7,56,0,0,0,,0,0,23,10.8,303.8,1011.3,3.9,20.6,213.2,18.4,8,10,2024-10-14T06:28:36,2024-10-14T17:56:08,0.39,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-15,33.3,19.8,25.6,33.8,19.8,26,18.9,69.7,0,0,0,,0,0,27.7,13.3,307.5,1010.6,0.4,22.3,214.4,18.4,8,10,2024-10-15T06:29:16,2024-10-15T17:55:00,0.42,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-16,33.1,21.7,26.3,33.6,21.7,26.6,18.9,66.7,0,0,0,,0,0,15.8,7.9,36.2,1009,14.5,20.5,207.7,17.7,8,10,2024-10-16T06:29:57,2024-10-16T17:53:53,0.46,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-17,34.2,20.1,25.9,35.3,20.1,26.5,19.2,69.3,0,0,0,,0,0,20.2,9.4,102.7,1009.7,1.7,20.6,210,18,7,10,2024-10-17T06:30:39,2024-10-17T17:52:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-18,33.8,20.7,26.2,35.2,20.7,26.9,19.5,69.1,0,0,0,,0,0,19.4,8.3,92.1,1009.7,0.5,21.5,205.6,17.9,7,10,2024-10-18T06:31:21,2024-10-18T17:51:42,0.53,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-19,33.1,21.5,26,34.6,21.5,26.7,19.7,70.5,0,0,0,,0,0,17.6,9,4.5,1010.4,0.9,20.5,204.5,17.7,7,10,2024-10-19T06:32:03,2024-10-19T17:50:37,0.56,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-20,32.6,21.1,25.6,34.8,21.1,26.3,20,73.2,0,0,0,,0,0,18,8.3,41.2,1011.6,1.3,20.5,202.2,17.5,7,10,2024-10-20T06:32:46,2024-10-20T17:49:34,0.59,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-21,34.5,20.7,26.5,32.9,20.7,26.2,13,49.5,0,0,0,,0,0,22,13.3,47.8,1012,0.2,20.5,203.6,17.6,7,10,2024-10-21T06:33:29,2024-10-21T17:48:31,0.63,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-22,32,20.5,25.5,34.9,20.5,26.4,17.9,65.4,0,0,0,,0,0,20.9,9,37.7,1013.1,4.5,20.4,197,17.1,7,10,2024-10-22T06:34:12,2024-10-22T17:47:29,0.66,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-23,32.7,21,25.7,34.4,21,26.4,20.5,76.1,0,0,0,,0,0,28.1,13,328.7,1012.9,2.5,21.3,197.1,17.1,7,10,2024-10-23T06:34:56,2024-10-23T17:46:28,0.69,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-24,33.2,19.2,25.2,33.7,19.2,25.5,18.3,68.7,0,0,0,,0,0,31,15.5,318.4,1011.6,0,20.5,200,17.1,7,10,2024-10-24T06:35:41,2024-10-24T17:45:28,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-25,33.3,18.7,24.6,32.4,18.7,24.5,16.9,67.4,0,0,0,,0,0,30.2,14.8,308,1010.4,0,20.5,200.9,17.3,7,10,2024-10-25T06:36:25,2024-10-25T17:44:30,0.76,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-26,33.1,17.7,24.5,33.2,17.7,24.6,17.5,69.2,0,0,0,,0,0,20.5,9,327.4,1010.1,0,20.6,196,16.9,7,10,2024-10-26T06:37:11,2024-10-26T17:43:32,0.79,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-27,32.6,19.2,25.1,34,19.2,25.7,18.9,70.9,0,0,0,,0,0,23.4,10.4,128.8,1009.5,0.4,20.5,192.8,16.5,7,10,2024-10-27T06:37:56,2024-10-27T17:42:35,0.83,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-28,34,20.6,26.1,32.7,20.6,26,15.8,57.2,0,0,0,,0,0,18.4,12.2,100.4,1008.1,2.9,20.5,188.3,16.2,7,10,2024-10-28T06:38:42,2024-10-28T17:41:40,0.86,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-29,33.6,20.4,26.1,35.6,20.4,26.9,18.9,66.1,0,0,0,,0,0,20.9,11.2,102.6,1008.8,0.4,21.4,187.9,16.2,7,10,2024-10-29T06:39:29,2024-10-29T17:40:45,0.89,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-30,33,21.5,26,34.9,21.5,26.5,19.7,70.5,0,0,0,,0,0,20.9,8.6,353.4,1009.8,1.9,20.5,187.3,16.2,7,10,2024-10-30T06:40:15,2024-10-30T17:39:52,0.92,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-10-31,32.5,19,24.4,33,19,24.5,17.3,68.2,0,0,0,,0,0,28.4,13.7,305.2,1011.3,0.4,20.5,189.8,16.3,7,10,2024-10-31T06:41:03,2024-10-31T17:39:00,0.96,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-01,33.1,17.7,23.6,31.2,17.7,23.3,15.5,66,0,0,0,,0,0,24.5,10.8,291.4,1011.4,0.1,20.6,193.7,16.8,7,10,2024-11-01T06:41:50,2024-11-01T17:38:10,0,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-02,32.5,16.7,23.3,31.3,16.7,23.1,15.1,64.5,0,0,0,,0,0,17.6,7.9,57.5,1012.8,1.9,20.5,190.7,16.4,7,10,2024-11-02T06:42:38,2024-11-02T17:37:20,0.03,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-03,31.9,16.1,22.5,31.1,16.1,22.5,15.5,68.3,0,0,0,,0,0,16.9,9.4,42.6,1014.2,0.4,22.3,185.7,16.1,7,10,2024-11-03T06:43:26,2024-11-03T17:36:32,0.06,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-04,31.9,16.2,23,31.9,16.2,23,16.3,69.6,0,0,0,,0,0,22,9.4,332.3,1012.3,0,20.5,183.4,16,7,10,2024-11-04T06:44:15,2024-11-04T17:35:45,0.1,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-05,31.2,17.3,23.1,31.5,17.3,23.3,17.2,72,0,0,0,,0,0,25.2,9.7,102.9,1014.6,2.3,20.5,179,15.5,7,10,2024-11-05T06:45:04,2024-11-05T17:35:00,0.13,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-06,30.6,18.2,23,31.4,18.2,23.3,17.9,74.8,0,0,0,,0,0,19.4,8.3,16.6,1014.9,1.6,20.3,176.1,15.2,6,10,2024-11-06T06:45:53,2024-11-06T17:34:16,0.16,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-07,30.1,18.1,23,31,18.1,23.3,18.6,77.6,0,0,0,,0,0,16.9,7.2,65.1,1014.1,10.5,20.3,154.7,13.4,6,10,2024-11-07T06:46:43,2024-11-07T17:33:33,0.2,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-08,29.6,17.6,22.6,30.8,17.6,22.9,18.5,79.7,0,0,0,,0,0,15.5,7.2,62.9,1013.9,12.2,21.2,155,13.3,6,10,2024-11-08T06:47:33,2024-11-08T17:32:52,0.23,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-09,28.7,18.2,22.5,30,18.2,22.8,18.8,81.1,0.1,100,4.17,rain,0,0,17.3,7.6,88.8,1014,27.4,21.2,146.8,12.7,6,10,2024-11-09T06:48:23,2024-11-09T17:32:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-11-10,28.5,18.3,22.4,30.3,18.3,22.6,19.1,83.1,0.1,100,4.17,rain,0,0,15.8,6.1,118.7,1014.4,35.4,20.3,131.7,11.5,5,10,2024-11-10T06:49:14,2024-11-10T17:31:33,0.3,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-11-11,28.7,18.8,22.1,30.2,18.8,22.4,19.2,84.9,6.1,100,16.67,rain,0,0,35.6,8.3,107,1013.7,22.4,20.3,143.8,12.6,5,10,2024-11-11T06:50:04,2024-11-11T17:30:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-11-12,27.2,18.9,21.8,28.5,18.9,21.9,19,85.3,0.3,100,8.33,rain,0,0,19.8,10.1,1,1013.9,16.4,20.3,167.1,14.5,6,10,2024-11-12T06:50:55,2024-11-12T17:30:21,0.37,Rain,Clear conditions throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-11-13,25,17.3,20,25,17.3,20,18.2,90,0,0,0,,0,0,21.6,7.9,298.7,1013,40.9,20.3,160.4,13.9,6,10,2024-11-13T06:51:46,2024-11-13T17:29:47,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-11-14,23.9,16.4,18.9,23.9,16.4,18.9,17.1,90.1,0,0,0,,0,0,14,7.6,15.7,1015.2,59.9,20.3,145.5,12.5,5,10,2024-11-14T06:52:38,2024-11-14T17:29:15,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-11-15,23.9,14.6,18.1,23.9,14.6,18.1,16.1,89.5,0,0,0,,0,0,23.4,9.7,335.8,1015,60.2,21.2,143.3,12.2,6,10,2024-11-15T06:53:29,2024-11-15T17:28:44,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-11-16,23.8,14.2,17.8,23.8,14.2,17.8,16.1,90.5,0,0,0,,0,0,22.7,9.4,320.4,1013.6,46.8,20.2,138.6,11.9,6,10,2024-11-16T06:54:21,2024-11-16T17:28:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-11-17,27.6,15.7,20.1,26.5,15.7,19.9,9.9,59.6,0,0,0,,0,0,13.7,11.9,327.3,1014.1,8.8,20.3,164.1,14.1,6,10,2024-11-17T06:55:12,2024-11-17T17:27:48,0.54,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-18,25.8,13.8,18.3,25.8,13.8,18.3,11.5,68.1,0,0,0,,0,0,22.7,9.4,322.5,1015.4,30.2,24.1,166,14.2,6,10,2024-11-18T06:56:04,2024-11-18T17:27:22,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
Punjab,2024-11-19,25.9,11.5,16.8,25.9,11.5,16.8,12.5,79,0,0,0,,0,0,19.4,9,344.5,1016.6,28,24.1,161.5,13.8,6,10,2024-11-19T06:56:55,2024-11-19T17:26:58,0.61,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
Punjab,2024-11-20,26.6,10.6,17,26.6,10.6,17,11.5,74.3,0,0,0,,0,0,19.8,9,336.1,1015.6,1.7,24.1,168.6,14.6,6,10,2024-11-20T06:57:47,2024-11-20T17:26:35,0.64,Clear,Clear conditions throughout the day.,clear-day,remote
Punjab,2024-11-21,26.3,11.2,17.5,26.3,11.2,17.5,12,73.2,0,0,0,,0,0,23,9.7,341.9,1015.1,0,24.1,165.9,14.2,6,10,2024-11-21T06:58:39,2024-11-21T17:26:14,0.67,Clear,Clear conditions throughout the day.,clear-day,remote
Punjab,2024-11-22,27.5,12.1,19.5,26.5,12.1,19.3,5.1,46,0,0,0,,0,0,7.9,6.5,42.2,1014.4,2.6,20.3,158.5,13.7,6,10,2024-11-22T06:59:30,2024-11-22T17:25:55,0.71,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-23,26.4,13.4,19.1,26.4,13.4,19.1,9.9,58.3,0.2,100,8.33,rain,0,0,20.9,7.9,104.4,1014.6,21.5,20.3,152.5,13.1,6,10,2024-11-23T07:00:21,2024-11-23T17:25:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-11-24,27.7,14.7,19.2,27,14.7,19.2,13.6,72.7,0,0,0,,0,0,15.8,8.6,94,1014.9,2.2,20.3,159.1,13.8,6,10,2024-11-24T07:01:13,2024-11-24T17:25:22,0.77,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-25,26.2,13.3,18.2,26.2,13.3,18.2,13.4,76.5,0,0,0,,0,0,23,10.8,307.8,1015,1.3,20.4,159.7,14,6,10,2024-11-25T07:02:04,2024-11-25T17:25:08,0.81,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-26,26.4,11.8,17.5,26.4,11.8,17.5,11.4,72.5,0,0,0,,0,0,19.4,9.7,319.1,1015,8.7,20.5,162.4,14.2,6,10,2024-11-26T07:02:54,2024-11-26T17:24:56,0.84,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-27,25.7,9.4,16.4,25.7,9.4,16.4,11.1,74.2,0,0,0,,0,0,17.3,9.4,345.7,1014.7,9.3,20.4,161.3,14,6,10,2024-11-27T07:03:45,2024-11-27T17:24:45,0.87,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-28,25.8,11.3,16.9,25.8,11.3,16.9,11.7,74.3,0,0,0,,0,0,18,9.4,15.4,1016.4,8.9,20.3,159.2,13.8,6,10,2024-11-28T07:04:35,2024-11-28T17:24:36,0.9,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-29,25.3,10.1,16.6,25.3,10.1,16.6,11.2,73.6,0,0,0,,0,0,17.3,8.6,359.4,1017.5,3.7,20.5,158.1,13.7,6,10,2024-11-29T07:05:25,2024-11-29T17:24:29,0.94,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-11-30,25.2,10.9,16.4,25.2,10.9,16.4,10.8,73.6,0,0,0,,0,0,24.1,11.9,316.2,1015.7,28.1,21.4,143.5,12.5,5,10,2024-11-30T07:06:14,2024-11-30T17:24:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-01,25.5,11.1,16.6,25.5,11.1,16.6,11.5,74.6,0,0,0,,0,0,19.4,8.6,320.4,1013.7,8,24.1,154.6,13.4,6,10,2024-12-01T07:07:03,2024-12-01T17:24:21,0,Clear,Clear conditions throughout the day.,clear-day,remote
Punjab,2024-12-02,26.7,11.5,17.5,26.7,11.5,17.5,11.7,73.3,0,0,0,,0,0,22.3,9.4,336.3,1013.7,5.4,20.6,154.3,13.3,6,10,2024-12-02T07:07:52,2024-12-02T17:24:19,0.04,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-03,26.4,12.6,18.1,26.4,12.6,18.1,12.5,73,0.3,100,4.17,rain,0,0,27.7,13,323.8,1015.9,15.7,20.6,138.8,11.9,6,10,2024-12-03T07:08:40,2024-12-03T17:24:19,0.07,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-12-04,26.1,12.1,16.8,26.1,12.1,16.8,10.1,68.6,0,0,0,,0,0,28.1,13.3,309,1015.2,0,21.5,158.4,13.7,6,10,2024-12-04T07:09:27,2024-12-04T17:24:20,0.11,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-05,25.1,9,15.1,25.1,7.8,15,8.3,69,0,0,0,,0,0,23,11.2,301.7,1014.3,0,20.7,159.5,13.7,6,10,2024-12-05T07:10:14,2024-12-05T17:24:24,0.14,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-06,25.2,7.8,14.3,25.2,6.8,13.9,7.6,70.1,0,0,0,,0,0,25.6,11.2,312.6,1013.4,0,20.5,158.1,13.7,6,10,2024-12-06T07:11:00,2024-12-06T17:24:29,0.18,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-07,23.4,7.9,14.1,23.4,6.9,13.9,7.8,69.9,0,0,0,,0,0,13.7,8.3,123.4,1012.9,0,20.5,157.8,13.7,6,10,2024-12-07T07:11:45,2024-12-07T17:24:36,0.21,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-08,23.2,7.8,13.8,23.2,7.5,13.5,8,70.4,1.5,100,25,rain,0,0,39.6,18.4,120.2,1012.9,26.4,20.4,128.1,11.1,5,10,2024-12-08T07:12:30,2024-12-08T17:24:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-12-09,20.6,8.6,14.3,20.6,8.6,14.3,8,67.6,0,0,0,,0,0,15.5,9.7,22.3,1016.4,5.4,20.5,146.5,12.6,6,10,2024-12-09T07:13:13,2024-12-09T17:24:55,0.28,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-10,20.9,7.4,12.4,20.9,6.3,11.9,5.6,68.5,0,0,0,,0,0,30.2,14.4,318.8,1018.1,0.1,20.5,157.5,13.7,6,10,2024-12-10T07:13:56,2024-12-10T17:25:07,0.32,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-11,21.4,5.8,11.8,21.4,4.4,11.1,4.2,63.8,0,0,0,,0,0,27,12.6,315.2,1017.5,0,21.4,156,13.6,6,10,2024-12-11T07:14:38,2024-12-11T17:25:21,0.35,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-12,20.3,4.9,11.5,20.3,4.7,11.2,6,72.2,0,0,0,,0,0,27.4,12.2,326,1017.1,0,20.5,153.2,13.4,6,10,2024-12-12T07:15:19,2024-12-12T17:25:36,0.39,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-13,21.1,6.6,12.3,21.1,5,11.6,5.8,67.2,0,0,0,,0,0,32.4,15.8,315.4,1018.7,23.9,20.5,157.9,13.6,6,10,2024-12-13T07:16:00,2024-12-13T17:25:53,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-14,21.4,5.8,11.7,21.4,3.8,10.9,5.5,68.9,0,0,0,,0,0,26.3,12.2,303.8,1018.2,1.9,21.4,156.9,13.6,6,10,2024-12-14T07:16:39,2024-12-14T17:26:11,0.46,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-15,21.9,4.7,11.6,21.9,3.1,11,6.3,73.5,0,0,0,,0,0,19.1,9,318.9,1019.2,36.1,20.5,156,13.5,6,10,2024-12-15T07:17:17,2024-12-15T17:26:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-16,21.5,4.6,11.2,21.5,2.8,10.5,6.5,76,0,0,0,,0,0,18.4,9.4,323.8,1018.4,10,22.2,157.4,13.6,6,10,2024-12-16T07:17:54,2024-12-16T17:26:53,0.53,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-17,21.2,3.9,11,21.2,2.4,10.4,6.9,79,0,0,0,,0,0,16.9,9.4,327,1016.8,0.2,20.3,155.9,13.6,6,10,2024-12-17T07:18:29,2024-12-17T17:27:17,0.56,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-18,21.5,6.2,12.5,21.5,4.9,11.9,8.2,78,0,0,0,,0,0,20.9,9,321.4,1015.8,26.5,22.3,153.5,13.3,6,10,2024-12-18T07:19:04,2024-12-18T17:27:41,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-19,20.2,5.4,12.2,20.2,5.3,12,8.3,79.7,0,0,0,,0,0,25.6,10.8,111.2,1015.8,29.9,20.3,152.6,13.1,6,10,2024-12-19T07:19:37,2024-12-19T17:28:08,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-20,21.7,7.9,13.1,21.7,7.9,12.9,8.7,77.1,0,0,0,,0,0,21.6,8.6,1,1016.5,15.7,20.5,151.3,13,6,10,2024-12-20T07:20:10,2024-12-20T17:28:36,0.66,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-21,21.4,6.4,11.8,21.4,5.1,11.3,7.6,78.4,0,0,0,,0,0,20.5,9.4,316.1,1016.2,16.5,20.5,153.1,13.2,6,10,2024-12-21T07:20:40,2024-12-21T17:29:05,0.69,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-22,20.2,7.3,11.9,20.2,7.2,11.7,8,79.6,0,0,0,,0,0,14.8,8.6,359.9,1015.8,43.9,20.3,152.3,13.2,6,10,2024-12-22T07:21:10,2024-12-22T17:29:35,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-23,14.4,7.5,11.2,14.4,6,10.8,9.1,87,5,100,45.83,rain,0,0,28.1,13.7,86.9,1017.3,68.8,21.3,56.3,5,3,10,2024-12-23T07:21:38,2024-12-23T17:30:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2024-12-24,20.1,9.3,13.9,20.1,8.6,13.8,9.9,78.1,0,0,0,,0,0,18.4,7.9,9.1,1017.8,25.5,20.5,141.2,12.2,6,10,2024-12-24T07:22:05,2024-12-24T17:30:41,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-25,21.3,8.3,13.5,21.3,7.7,13.3,9.9,80.8,0,0,0,,0,0,20.9,8.3,337.3,1019.2,0.2,21.4,150.2,13.1,6,10,2024-12-25T07:22:30,2024-12-25T17:31:15,0.82,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-26,22.1,7.1,13.6,22.1,6.9,13.4,9.8,80.1,0,0,0,,0,0,14,7.6,298.8,1020.7,10.9,20.4,151.9,13.1,6,10,2024-12-26T07:22:54,2024-12-26T17:31:51,0.85,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2024-12-27,14.7,10.8,12.5,14.7,10.8,12.5,11.5,93.7,8.3,100,58.33,rain,0,0,28.4,7.6,42.7,1019.5,71.6,19,57.4,4.8,3,10,2024-12-27T07:23:16,2024-12-27T17:32:28,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2024-12-28,15.2,11,13.5,15.2,11,13.5,12.9,96.4,16.4,100,62.5,rain,0,0,32.8,10.1,0.2,1019.5,77.2,16.5,55.4,4.8,3,10,2024-12-28T07:23:37,2024-12-28T17:33:06,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2024-12-29,15.7,9.8,12,15.7,9,11.9,11.2,95.4,0,0,0,,0,0,26.3,11.5,314.7,1021.5,53.2,20.3,128.7,11,5,10,2024-12-29T07:23:57,2024-12-29T17:33:46,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-30,13.8,8.2,10.5,13.8,7.1,10,9.6,94.6,0,0,0,,0,0,23,9.7,294.2,1020.5,44,21.2,135.6,11.7,5,10,2024-12-30T07:24:14,2024-12-30T17:34:26,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2024-12-31,12.6,7.9,10,12.6,7,9.8,8.9,93.2,0,0,0,,0,0,20.9,7.9,294.4,1021.8,69.4,20.3,99.6,8.5,4,10,2024-12-31T07:24:31,2024-12-31T17:35:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2025-01-01,13.1,8.3,9.8,13.1,6.9,9,8.7,93.2,0,0,0,,0,0,26.3,11.2,307.3,1020,79.1,21.2,102.7,8.8,4,10,2025-01-01T07:24:45,2025-01-01T17:35:51,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2025-01-02,14.1,8.1,10.2,14.1,6.2,9.5,9.4,95.3,0,0,0,,0,0,20.9,11.2,308.7,1018.8,96.6,20.3,111.5,9.7,5,10,2025-01-02T07:24:58,2025-01-02T17:36:34,0.08,Overcast,Cloudy skies throughout the day.,cloudy,"42077099999,42099099999,remote"
Punjab,2025-01-03,16.1,8.2,10.9,16.1,7.8,10.6,10.1,95.4,0,0,0,,0,0,16.9,7.9,307.6,1018.4,79.7,21.2,126.1,11,6,10,2025-01-03T07:25:10,2025-01-03T17:37:19,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
